month,Luxury,floors,bedrooms,bathrooms,basement,view,waterfront,condition,sqft_lot,sqft_living,sqft_above,yr_built,renovated,lat,long,dist_to_center,price
"[4.50, 7.50)",0,"(-inf, 1.25)","[3.50, 4.50)","[1.75, 2.75)",1,0,0,B,25.211115800629933,10.48881905624131,3.7360424402991055,"[1949.50, 1994.50)",0,47.54999999999999,-122.35599999999998,0.14850329041351165,3.915565924967545
"[7.50, inf)",0,"(-inf, 1.25)","[4.50, inf)","[2.75, 3.25)",1,0,0,B,19.61414943198471,9.929812410181325,3.7608577543954698,"[1949.50, 1994.50)",0,47.533,-122.354,0.15207234422448573,3.914234220652252
"[7.50, inf)",0,"[1.75, inf)","[2.50, 3.50)","(-inf, 1.25)",1,0,0,A,18.873416711060866,9.88300373353301,3.792232865831295,"(-inf, 1940.50)",0,47.6838,-122.35199999999999,0.16788475968386876,3.9207444871950337
"[7.50, inf)",0,"(-inf, 1.25)","[3.50, 4.50)","[1.75, 2.75)",1,0,0,B,23.286161321648944,10.45375978137629,3.792232865831295,"[1949.50, 1994.50)",0,47.4984,-122.23,0.0929500053710059,3.91207239564716
"[4.50, 7.50)",1,"[1.25, 1.75)","[3.50, 4.50)","[1.75, 2.75)",1,1,0,B,23.028945657027105,11.423390379827769,3.9246884388848353,"(-inf, 1940.50)",1,47.6149,-122.287,0.07822688727916376,3.9718635717724
"[7.50, inf)",0,"(-inf, 1.25)","[2.50, 3.50)","(-inf, 1.25)",0,0,0,B,30.33926854000968,9.53313417039717,3.7791113463645347,"[1949.50, 1994.50)",0,47.4397,-122.46,0.28908226825331895,3.90236579411193
"[4.50, 7.50)",0,"(-inf, 1.25)","[2.50, 3.50)","[1.75, 2.75)",1,0,0,B,22.16691587642346,10.189152462938678,3.7791113463645347,"[1949.50, 1994.50)",0,47.52369999999999,-122.353,0.1548780194641015,3.9079082323613963
"[7.50, inf)",1,"[1.25, 1.75)","[4.50, inf)","(-inf, 1.25)",1,0,0,C,19.678438979139273,11.39031001109335,3.9030294736783437,"(-inf, 1940.50)",0,47.6454,-122.316,0.11713414770766506,3.9441379889113755
"[7.50, inf)",0,"[1.75, inf)","[2.50, 3.50)","[1.75, 2.75)",0,0,0,B,19.278782508930895,9.709581931785054,3.8028215375353187,"[1949.50, 1994.50)",0,47.6827,-122.097,0.1485732422124278,3.91579683236737
"[7.50, inf)",0,"(-inf, 1.25)","(-inf, 2.50)","(-inf, 1.25)",0,0,0,C,17.942169578565938,8.750469008194242,3.665391619101415,"(-inf, 1940.50)",0,47.5842,-122.388,0.1751681466401243,3.9254232014784884
"[7.50, inf)",0,"(-inf, 1.25)","(-inf, 2.50)","(-inf, 1.25)",0,0,0,C,21.558499275015556,8.706673013027757,3.658586248461358,"[1949.50, 1994.50)",0,47.7168,-122.34,0.1796845488953187,3.9048348776657065
"[7.50, inf)",0,"(-inf, 1.25)","[2.50, 3.50)","[1.75, 2.75)",1,0,0,B,22.00935596526409,10.418067547286554,3.7940379505269703,"[1949.50, 1994.50)",0,47.3545,-122.158,0.24159255211759503,3.898411423761065
"[4.50, 7.50)",0,"(-inf, 1.25)","[4.50, inf)","[1.75, 2.75)",1,0,0,B,22.58907176574287,10.052985622894797,3.7650603593686647,"[1949.50, 1994.50)",0,47.4612,-122.169,0.1358622660907202,3.898288139032236
"[4.50, 7.50)",0,"(-inf, 1.25)","[4.50, inf)","[1.75, 2.75)",1,0,0,C,23.094216116710363,10.671297701384932,3.7650603593686647,"[1949.50, 1994.50)",0,47.4631,-122.34100000000001,0.18013608653561577,3.9086362665723446
"[7.50, inf)",0,"(-inf, 1.25)","(-inf, 2.50)","(-inf, 1.25)",1,0,0,B,24.48251403463354,9.322756877368526,3.665391619101415,"[1949.50, 1994.50)",0,47.632000000000005,-122.03,0.18773239528902985,3.9197058529140176
"[7.50, inf)",1,"(-inf, 1.25)","(-inf, 2.50)","(-inf, 1.25)",0,0,0,B,20.395367882615854,9.01222282627726,3.7050529981583473,"[1940.50, 1949.50)",0,47.675999999999995,-122.281,0.10986770382374345,3.929672631206445
"[4.50, 7.50)",1,"[1.25, 1.75)","[3.50, 4.50)","[1.75, 2.75)",1,0,0,C,20.993822991390104,10.73371719522911,3.8192786589117422,"(-inf, 1940.50)",0,47.6763,-122.37000000000002,0.17933744713576746,3.9369789095316627
"[7.50, inf)",0,"[1.75, inf)","[4.50, inf)","[1.75, 2.75)",0,0,0,B,20.16300486104591,10.42705125112462,3.8927172594189257,"[1994.50, 2009.50)",0,47.45109999999999,-122.119,0.1674803279359965,3.915267652931216
"[7.50, inf)",1,"[1.75, inf)","[3.50, 4.50)","[1.75, 2.75)",0,0,0,B,23.329516201966342,10.924119115385174,3.949405107953816,"[1949.50, 1994.50)",0,47.5529,-122.12,0.09996695031249248,3.944201850714269
"[4.50, 7.50)",0,"(-inf, 1.25)","(-inf, 2.50)","(-inf, 1.25)",0,0,0,B,23.028945657027105,9.274450824016974,3.7431153214500386,"[1940.50, 1949.50)",0,47.5088,-122.333,0.1448269010946344,3.8880688230049905
"[7.50, inf)",0,"(-inf, 1.25)","[2.50, 3.50)","(-inf, 1.25)",0,0,0,B,22.482047814045163,9.657008160205306,3.795826554428269,"[1949.50, 1994.50)",0,47.7126,-122.211,0.12284768027758644,3.9158027331460312
"[7.50, inf)",1,"[1.75, inf)","[3.50, 4.50)","[1.75, 2.75)",0,0,0,B,30.33926854000968,11.252388552237717,3.984574667616745,"[1949.50, 1994.50)",0,47.6495,-122.185,0.06593586059069807,3.9555184830058985
"[4.50, 7.50)",1,"[1.75, inf)","[2.50, 3.50)","[1.75, 2.75)",1,0,0,B,14.021829462691969,9.709581931785054,3.7940379505269703,"[1994.50, 2009.50)",0,47.6774,-122.324,0.14148559596018942,3.931199974587826
"[4.50, 7.50)",0,"(-inf, 1.25)","(-inf, 2.50)","(-inf, 1.25)",1,0,0,B,17.534989800052504,9.518858761383209,3.662015482714956,"(-inf, 1940.50)",0,47.5727,-122.372,0.1599925914977013,3.8987883032791526
"[4.50, 7.50)",1,"[1.75, inf)","[2.50, 3.50)","[1.75, 2.75)",0,0,0,B,19.996995548382444,10.801687671341226,3.93583759597335,"[1994.50, 2009.50)",0,47.549299999999995,-121.993,0.22361253185667354,3.9418674033003773
"[7.50, inf)",1,"(-inf, 1.25)","[3.50, 4.50)","[1.75, 2.75)",1,0,0,C,28.92126432363874,10.924119115385174,3.9079697670660756,"[1949.50, 1994.50)",0,47.6142,-122.107,0.10870177344143263,3.9372877674675557
"[4.50, 7.50)",1,"(-inf, 1.25)","[2.50, 3.50)","(-inf, 1.25)",0,0,0,C,22.120898179651515,9.630168398118995,3.792232865831295,"[1949.50, 1994.50)",0,47.5851,-122.242,0.029451826966304002,3.933812286605409
"[7.50, inf)",1,"[1.75, inf)","[3.50, 4.50)","[1.75, 2.75)",0,0,0,B,22.50844029950829,11.17977897770761,3.9769435225300405,"[1949.50, 1994.50)",0,47.5772,-122.013,0.20031496063702497,3.9378963602186223
"[7.50, inf)",0,"[1.25, 1.75)","(-inf, 2.50)","(-inf, 1.25)",0,0,0,C,30.33926854000968,9.369853087099374,3.756565612855153,"[1949.50, 1994.50)",0,47.3205,-121.867,0.4383671776044037,3.9227313061156552
"[7.50, inf)",0,"(-inf, 1.25)","[3.50, 4.50)","[1.25, 1.75)",0,0,0,C,24.763459451270702,10.531787918172197,3.9050221464750203,"[1949.50, 1994.50)",0,47.7635,-122.263,0.18080655996842987,3.919174495729541
"[4.50, 7.50)",0,"(-inf, 1.25)","[2.50, 3.50)","[1.75, 2.75)",0,0,0,C,25.213481304897623,10.335317508291643,3.881775832997805,"[1949.50, 1994.50)",0,47.3672,-122.151,0.23102022840513167,3.912333635254847
"[7.50, inf)",0,"(-inf, 1.25)","[2.50, 3.50)","[1.75, 2.75)",0,0,0,B,22.587665994394776,10.009095737817898,3.841580369757405,"[1949.50, 1994.50)",0,47.4503,-122.131,0.16174696168399658,3.9084193744980005
"[7.50, inf)",0,"(-inf, 1.25)","[3.50, 4.50)","[1.75, 2.75)",0,0,0,C,23.956690853344327,10.137900106677895,3.857695435984866,"[1949.50, 1994.50)",0,47.47559999999999,-122.157,0.12712696252970837,3.9093500624869044
"[7.50, inf)",1,"(-inf, 1.25)","(-inf, 2.50)","(-inf, 1.25)",0,0,0,B,19.61414943198471,9.643635474675454,3.7940379505269703,"(-inf, 1940.50)",0,47.685399999999994,-122.329,0.1503997775947953,3.929279235586293
"[4.50, 7.50)",0,"[1.75, inf)","[4.50, inf)","[1.75, 2.75)",0,0,0,B,22.854051557253577,10.540271065176332,3.90601014887134,"[1994.50, 2009.50)",0,47.5381,-121.872,0.344813278295051,3.9268135633718044
"[7.50, inf)",1,"[1.75, inf)","[4.50, inf)","[3.25, inf)",1,0,0,B,20.058208294054207,10.986045185240695,3.8627708506619776,"[1949.50, 1994.50)",0,47.6883,-122.335,0.15688253059723495,3.9494894989055744
"[4.50, 7.50)",1,"[1.75, inf)","[4.50, inf)","[3.25, inf)",0,0,0,B,22.481332970157133,11.328244784273313,3.992459545323616,"[1949.50, 1994.50)",0,47.6798,-122.104,0.14131356601281447,3.929279235586293
"[7.50, inf)",1,"[1.25, 1.75)","[4.50, inf)","(-inf, 1.25)",0,0,0,C,20.66618723658438,10.679207638821634,3.9220105339384816,"(-inf, 1940.50)",0,47.6789,-122.397,0.20452371749979437,3.9525774065935635
"[7.50, inf)",0,"(-inf, 1.25)","(-inf, 2.50)","(-inf, 1.25)",0,0,0,B,21.558499275015556,8.22755846367187,3.58078482747615,"(-inf, 1940.50)",0,47.5517,-122.38499999999999,0.17623997315930537,3.9079082323613963
"[4.50, 7.50)",0,"[1.75, inf)","[2.50, 3.50)","[1.75, 2.75)",0,1,0,B,21.299228293078247,10.444896988559092,3.894827872260467,"[1994.50, 2009.50)",0,47.53309999999999,-121.855,0.36237847898521053,3.924789567722638
"[7.50, inf)",1,"[1.25, 1.75)","[4.50, inf)","[3.25, inf)",0,0,0,C,24.386572731638896,11.535163042108305,4.013523227249088,"(-inf, 1940.50)",0,47.6548,-122.28,0.09342873130579876,3.9670441427996117
"[4.50, 7.50)",0,"[1.75, inf)","[2.50, 3.50)","[1.75, 2.75)",1,0,0,B,17.322333382283535,10.372524989657004,3.8511492033829398,"[1994.50, 2009.50)",0,47.5631,-122.29700000000001,0.08820733709947301,3.9207444871950337
"[4.50, 7.50)",1,"(-inf, 1.25)","[3.50, 4.50)","[1.75, 2.75)",0,0,0,B,30.33926854000968,10.809099651175684,3.9366661338080418,"[1994.50, 2009.50)",0,47.6778,-121.994,0.2359573476053967,3.9467606634498833
"[4.50, 7.50)",1,"[1.75, inf)","(-inf, 2.50)","[1.75, 2.75)",0,0,0,B,14.963691436297422,9.445823204248462,3.7671291440884866,"[1994.50, 2009.50)",0,47.6712,-122.378,0.18407219001907596,3.9294371672961224
"[4.50, 7.50)",0,"[1.75, inf)","(-inf, 2.50)","[1.25, 1.75)",0,0,0,B,14.575377057468259,9.322756877368526,3.749951678716601,"[1994.50, 2009.50)",0,47.6974,-122.349,0.17350061454412682,3.907315204475057
"[4.50, 7.50)",0,"[1.75, inf)","[2.50, 3.50)","[1.75, 2.75)",0,0,0,B,14.628077264447128,9.50447512780164,3.77519678362592,"[1994.50, 2009.50)",0,47.6543,-122.345,0.1470017002701521,3.9284778515951335
"[7.50, inf)",0,"(-inf, 1.25)","[2.50, 3.50)","(-inf, 1.25)",1,0,0,B,23.158832690848936,9.84713628710799,3.738427271508622,"[1949.50, 1994.50)",0,47.7347,-122.302,0.1701195555151652,3.9048428679653426
"[4.50, 7.50)",1,"[1.75, inf)","[3.50, 4.50)","[2.75, 3.25)",1,1,0,C,20.57403642466454,10.992810170063857,3.871329574189188,"(-inf, 1940.50)",0,47.659099999999995,-122.27,0.08980593388790319,3.964019010734667
"[4.50, 7.50)",0,"(-inf, 1.25)","[3.50, 4.50)","[2.75, 3.25)",1,0,0,C,22.37172300978584,10.687086357932385,3.7993554078072,"[1949.50, 1994.50)",0,47.7306,-122.22700000000002,0.1415347219673562,3.9272376206765065
"[7.50, inf)",0,"[1.25, 1.75)","[2.50, 3.50)","[1.75, 2.75)",0,0,0,C,22.481332970157133,10.137900106677895,3.857695435984866,"[1940.50, 1949.50)",0,47.3774,-122.236,0.2136177735722466,3.8930273623074276
"[4.50, 7.50)",0,"(-inf, 1.25)","[2.50, 3.50)","[1.75, 2.75)",1,0,0,C,22.57359109582709,10.020161616029133,3.749951678716601,"[1949.50, 1994.50)",0,47.7148,-122.213,0.12503269534079828,3.924970551306459
"[7.50, inf)",0,"(-inf, 1.25)","[2.50, 3.50)","(-inf, 1.25)",0,0,0,C,22.671465532166188,9.338586902293653,3.75218037637681,"(-inf, 1940.50)",0,47.5242,-121.831,0.38750771247209476,3.8978390987779132
"[4.50, 7.50)",0,"(-inf, 1.25)","(-inf, 2.50)","(-inf, 1.25)",0,1,0,B,21.86586341803535,8.793242258461811,3.671990487541123,"(-inf, 1940.50)",0,47.691,-122.309,0.13956845251302866,3.9168489993482405
"[4.50, 7.50)",0,"(-inf, 1.25)","[2.50, 3.50)","[1.75, 2.75)",1,0,0,B,26.736010349948486,10.335317508291643,3.7848420048516354,"[1949.50, 1994.50)",0,47.7675,-122.307,0.20109670021046377,3.9146024251750418
"[4.50, 7.50)",0,"(-inf, 1.25)","[2.50, 3.50)","[1.75, 2.75)",1,0,0,B,22.82905910628674,10.03116473330868,3.756565612855153,"[1949.50, 1994.50)",0,47.38759999999999,-122.211,0.20217645033279,3.897819874288069
"[4.50, 7.50)",0,"[1.25, 1.75)","(-inf, 2.50)","(-inf, 1.25)",0,0,0,B,24.722431186642247,8.284422944921458,3.5903510438908395,"[1949.50, 1994.50)",0,47.3364,-122.033,0.31075124402787424,3.9189596338585626
"[4.50, 7.50)",1,"[1.75, inf)","[3.50, 4.50)","[3.25, inf)",1,0,0,B,22.401477263135657,11.760776204200646,3.9839520950026994,"[1994.50, 2009.50)",0,47.7059,-122.2,0.11684918671067762,3.948667145068837
"[7.50, inf)",1,"[1.75, inf)","[4.50, inf)","[3.25, inf)",1,0,0,B,21.217302374037114,11.32250834188377,3.9501705572049883,"[1994.50, 2009.50)",0,47.7056,-122.119,0.14912491160169128,3.9453379384305296
"[4.50, 7.50)",1,"[1.25, 1.75)","[3.50, 4.50)","[1.75, 2.75)",1,1,0,B,20.28856544773557,11.246435354172881,3.8916525619427755,"(-inf, 1940.50)",1,47.5875,-122.382,0.16909485325974083,3.9625501052409464
"[4.50, 7.50)",0,"(-inf, 1.25)","[2.50, 3.50)","[1.75, 2.75)",1,0,0,B,22.633194737428678,10.074564153025879,3.795826554428269,"[1949.50, 1994.50)",0,47.3776,-122.116,0.23325636079188594,3.902357257922567
"[7.50, inf)",0,"(-inf, 1.25)","[2.50, 3.50)","[1.75, 2.75)",1,0,0,A,25.01092867672879,11.328244784273313,3.8471080528995496,"[1949.50, 1994.50)",0,47.411300000000004,-122.315,0.2055987431283067,3.914663421420456
"[4.50, 7.50)",0,"(-inf, 1.25)","(-inf, 2.50)","(-inf, 1.25)",0,0,0,C,24.466178494301612,8.835041340022102,3.678394052623198,"[1949.50, 1994.50)",0,47.4261,-122.199,0.16425824489638202,3.879329129518529
"[7.50, inf)",0,"[1.75, inf)","(-inf, 2.50)","[1.75, 2.75)",0,0,0,B,14.011226247757387,9.139194327676451,3.723686084412394,"[1994.50, 2009.50)",0,47.6844,-122.387,0.19813901018206603,3.91139748862922
"[7.50, inf)",1,"(-inf, 1.25)","[2.50, 3.50)","[1.75, 2.75)",0,0,0,B,26.83006843502474,10.540271065176332,3.90601014887134,"[1949.50, 1994.50)",0,47.6227,-122.207,0.033460592874776825,3.9538963287656395
"[4.50, 7.50)",0,"(-inf, 1.25)","[2.50, 3.50)","(-inf, 1.25)",0,0,0,A,22.759650225311905,8.615799171146255,3.6443063002425156,"[1940.50, 1949.50)",0,47.5483,-122.36,0.15281349220279217,3.9064073385223246
"[7.50, inf)",0,"(-inf, 1.25)","[4.50, inf)","[1.25, 1.75)",1,0,0,C,23.417222667398313,10.54871810209592,3.7791113463645347,"[1949.50, 1994.50)",0,47.6111,-122.126,0.08949988692438349,3.9282743857667963
"[4.50, 7.50)",1,"[1.75, inf)","[3.50, 4.50)","[1.75, 2.75)",0,0,0,B,23.366982564291252,11.210347352798703,3.9801662657263455,"[1949.50, 1994.50)",0,47.6252,-122.02900000000001,0.1873023454898547,3.9433938686968797
"[7.50, inf)",0,"[1.75, inf)","(-inf, 2.50)","[1.75, 2.75)",0,0,0,B,13.744963716647275,8.81216962227589,3.674895623385427,"[1994.50, 2009.50)",0,47.5499,-122.384,0.17566346012740344,3.891373940643958
"[4.50, 7.50)",0,"[1.75, inf)","[3.50, 4.50)","[2.75, 3.25)",0,0,0,B,20.90851206987265,10.809099651175684,3.9366661338080418,"[1949.50, 1994.50)",0,47.5293,-122.287,0.0956247499057908,3.920332809001232
"[4.50, 7.50)",1,"[1.75, inf)","[3.50, 4.50)","[1.75, 2.75)",0,0,0,B,22.33670886000117,11.1736099404994,3.9762913545588843,"[1994.50, 2009.50)",0,47.5934,-122.244,0.03129122944032926,3.961258993900104
"[7.50, inf)",0,"(-inf, 1.25)","[2.50, 3.50)","[1.75, 2.75)",1,0,0,C,22.89638288256071,10.671297701384932,3.7650603593686647,"[1949.50, 1994.50)",0,47.5141,-122.316,0.12787087011947854,3.9093500624869044
"[4.50, 7.50)",0,"[1.75, inf)","[2.50, 3.50)","[1.75, 2.75)",0,0,0,B,24.292495429191366,10.179009042944491,3.8627708506619776,"[1940.50, 1949.50)",1,47.7289,-122.353,0.19743406157185422,3.9274057232672708
"[4.50, 7.50)",0,"[1.25, 1.75)","[2.50, 3.50)","[1.75, 2.75)",0,0,0,B,30.33926854000968,10.823842016792707,3.938311326673182,"[1949.50, 1994.50)",0,47.743,-121.925,0.3261569838600785,3.928437259832217
"[7.50, inf)",1,"[1.75, inf)","[2.50, 3.50)","[1.75, 2.75)",1,0,0,B,22.51128694630128,10.860231521857884,3.906992670585041,"[1949.50, 1994.50)",1,47.721,-122.31899999999999,0.16874509228047666,3.9314229451345
"[7.50, inf)",1,"(-inf, 1.25)","[2.50, 3.50)","[1.75, 2.75)",0,0,0,B,24.875654229738306,10.60686255081856,3.9137214208662057,"[1949.50, 1994.50)",0,47.6371,-122.119,0.10517325455808693,3.932657877721617
"[7.50, inf)",0,"[1.75, inf)","(-inf, 2.50)","[1.25, 1.75)",0,0,0,B,16.889754130248555,8.793242258461811,3.671990487541123,"[1994.50, 2009.50)",0,47.5917,-122.29700000000001,0.08410186109983948,3.907165439216285
"[4.50, 7.50)",1,"[1.25, 1.75)","(-inf, 2.50)","[1.75, 2.75)",0,1,0,A,23.766709438080095,9.785830561964023,3.8128632574840187,"(-inf, 1940.50)",0,47.6979,-122.32,0.15217991365322842,3.935222946558225
"[7.50, inf)",1,"[1.75, inf)","[3.50, 4.50)","[1.75, 2.75)",0,0,0,B,25.15791562843538,10.986045185240695,3.9561727480530493,"[2009.50, inf)",0,47.4698,-122.12099999999998,0.15113408189140157,3.937410451022402
"[7.50, inf)",0,"[1.75, inf)","[2.50, 3.50)","[1.75, 2.75)",1,0,0,B,15.754801971729329,9.835030484240171,3.7691767917251138,"[1994.50, 2009.50)",0,47.6781,-122.37400000000001,0.18370986574088097,3.9283966174819382
"[7.50, inf)",1,"[1.75, inf)","[3.50, 4.50)","[1.75, 2.75)",0,0,0,B,24.327053542239806,11.091663887842872,3.967571091497879,"[1949.50, 1994.50)",0,47.5465,-122.155,0.07229680903762252,3.9542766191599616
"[7.50, inf)",0,"(-inf, 1.25)","(-inf, 2.50)","(-inf, 1.25)",1,0,0,C,23.83025735919959,10.557129347987969,3.749951678716601,"[1940.50, 1949.50)",0,47.7032,-122.371,0.1945665616001851,3.92765627315367
"[4.50, 7.50)",0,"(-inf, 1.25)","[4.50, inf)","[1.75, 2.75)",1,0,0,B,23.430801543563316,10.45375978137629,3.7360424402991055,"[1949.50, 1994.50)",0,47.4877,-122.335,0.15912630585381127,3.8987883032791526
"[4.50, 7.50)",0,"[1.75, inf)","[2.50, 3.50)","[1.75, 2.75)",0,0,0,B,22.57077235859293,10.229207992172096,3.868924675106594,"[1949.50, 1994.50)",0,47.7133,-122.217,0.12360001661708822,3.9276521129755664
"[4.50, 7.50)",1,"(-inf, 1.25)","(-inf, 2.50)","[1.75, 2.75)",0,1,0,B,30.33926854000968,10.573845721660371,3.909907902084984,"[1994.50, 2009.50)",0,47.2458,-122.002,0.40348595695754186,3.941847304347839
"[4.50, 7.50)",1,"[1.75, inf)","[2.50, 3.50)","[1.75, 2.75)",0,0,0,B,25.052208056123607,11.55578438340065,4.015587454977456,"[1949.50, 1994.50)",0,47.636,-122.049,0.17031541434847616,3.956956427957363
"[4.50, 7.50)",0,"[1.75, inf)","[3.50, 4.50)","[1.75, 2.75)",0,0,0,B,19.788104559640093,10.535185530783465,3.905418008698516,"[2009.50, inf)",0,47.45570000000001,-122.13,0.15763829847569374,3.9180865557003934
"[7.50, inf)",0,"(-inf, 1.25)","[2.50, 3.50)","(-inf, 1.25)",0,0,0,B,22.971616859621736,9.067704196461369,3.7132425074508926,"[1940.50, 1949.50)",0,47.7657,-122.321,0.2064788499357466,3.9032097915868205
"[4.50, 7.50)",0,"(-inf, 1.25)","[2.50, 3.50)","(-inf, 1.25)",0,0,0,B,22.692243747519516,9.258068587779889,3.740784708184358,"(-inf, 1940.50)",0,47.5473,-122.39600000000002,0.18794050383165548,3.9232102992182365
"[7.50, inf)",0,"[1.25, 1.75)","[3.50, 4.50)","[1.25, 1.75)",0,0,0,A,26.431977564729962,10.951876477934254,3.952446395982692,"(-inf, 1940.50)",0,47.19959999999999,-122.003,0.44305428342370967,3.9207444871950337
"[4.50, 7.50)",0,"(-inf, 1.25)","[2.50, 3.50)","[1.75, 2.75)",1,0,0,B,23.435732319499024,10.179009042944491,3.8128632574840187,"[1949.50, 1994.50)",0,47.32600000000001,-122.273,0.2705231393756381,3.901502484143347
"[7.50, inf)",0,"[1.75, inf)","[3.50, 4.50)","[1.75, 2.75)",0,0,0,B,23.96124335171866,10.540271065176332,3.90601014887134,"[1949.50, 1994.50)",0,47.3341,-122.255,0.25910708352060147,3.9146024251750418
"[4.50, 7.50)",0,"[1.25, 1.75)","[3.50, 4.50)","(-inf, 1.25)",1,0,0,B,20.345770218188132,10.39997652990733,3.782950166845842,"(-inf, 1940.50)",1,47.5529,-122.268,0.0662794693185085,3.92414827874746
"[7.50, inf)",1,"[1.25, 1.75)","[2.50, 3.50)","[1.75, 2.75)",1,0,0,C,18.97660534440726,10.009095737817898,3.7431153214500386,"(-inf, 1940.50)",0,47.6774,-122.372,0.18161998905913754,3.931570734510747
"[7.50, inf)",1,"[1.25, 1.75)","[2.50, 3.50)","(-inf, 1.25)",0,0,0,B,20.444547841438336,10.020161616029133,3.8429776399693663,"(-inf, 1940.50)",0,47.659,-122.339,0.1438375512855683,3.9483297718363586
"[4.50, 7.50)",0,"[1.75, inf)","[3.50, 4.50)","(-inf, 1.25)",0,0,0,B,20.352881472583533,10.671297701384932,3.921108679348383,"[1994.50, 2009.50)",0,47.3349,-122.059,0.2977395330528231,3.907165439216285
"[4.50, 7.50)",1,"[1.25, 1.75)","[3.50, 4.50)","[1.75, 2.75)",1,1,0,A,22.692243747519516,11.27014489051259,3.8737032682112598,"[1940.50, 1949.50)",0,47.6826,-122.274,0.11112438284882425,3.960012134527706
"[7.50, inf)",1,"(-inf, 1.25)","[3.50, 4.50)","[1.75, 2.75)",1,0,0,C,27.2812748479542,11.09808598422064,3.8524770232709824,"[1949.50, 1994.50)",0,47.5585,-122.134,0.08488855815471232,3.9419529374170676
"[4.50, 7.50)",0,"(-inf, 1.25)","(-inf, 2.50)","(-inf, 1.25)",0,0,0,A,19.61414943198471,8.72870203293611,3.662015482714956,"(-inf, 1940.50)",0,47.6959,-122.364,0.18463262113665063,3.9205906887122386
"[4.50, 7.50)",0,"[1.75, inf)","[3.50, 4.50)","[1.75, 2.75)",0,0,0,B,21.560158026525507,10.384467622804396,3.887657401498808,"[2009.50, inf)",0,47.3281,-122.164,0.2662010369710994,3.9127219512362084
"[4.50, 7.50)",0,"(-inf, 1.25)","[2.50, 3.50)","[1.75, 2.75)",0,0,0,B,22.737718308049864,9.7733311514143,3.811225429782351,"[1949.50, 1994.50)",0,47.3674,-122.182,0.2245067869903496,3.895847595356092
"[7.50, inf)",0,"[1.75, inf)","[2.50, 3.50)","[2.75, 3.25)",0,0,0,B,15.802964577611132,9.575327696720118,3.7848420048516354,"[1994.50, 2009.50)",0,47.697,-122.349,0.17325275498881387,3.912333635254847
"[4.50, 7.50)",1,"(-inf, 1.25)","[3.50, 4.50)","[2.75, 3.25)",1,0,0,C,27.508460146300607,11.026299991653854,3.845741343948072,"[1949.50, 1994.50)",0,47.674499999999995,-122.144,0.10922289033105274,3.9357117513023328
"[4.50, 7.50)",1,"[1.75, inf)","[3.50, 4.50)","[1.75, 2.75)",0,0,0,B,30.33926854000968,10.390868423562573,3.888420077729549,"[1949.50, 1994.50)",0,47.64710000000001,-122.057,0.1661270299047214,3.931570734510747
"[7.50, inf)",0,"[1.75, inf)","[2.50, 3.50)","[1.75, 2.75)",1,0,0,B,15.764473277428166,9.894812761652068,3.797598951164356,"[2009.50, inf)",0,47.6515,-122.384,0.18187679830536327,3.924424626232365
"[7.50, inf)",1,"[1.75, inf)","(-inf, 2.50)","[1.75, 2.75)",1,0,0,B,13.607394554918674,9.460657416097972,3.665391619101415,"[2009.50, inf)",0,47.6396,-122.329,0.1263241090660191,3.9393095709838066
"[7.50, inf)",0,"(-inf, 1.25)","[2.50, 3.50)","[1.25, 1.75)",0,0,0,B,24.565685476982868,9.67028782391318,3.797598951164356,"[1949.50, 1994.50)",0,47.7364,-122.193,0.14797959379434386,3.9162716065954397
"[7.50, inf)",0,"[1.75, inf)","[2.50, 3.50)","[1.75, 2.75)",0,0,0,B,30.33926854000968,10.965613364030817,3.953946808569183,"[1994.50, 2009.50)",0,47.2619,-122.27100000000002,0.3329718186885812,3.9250606755468174
